company_name,updated_time,company_profile,cgpa,courses,dept_eligible,ctc_btech,base_btech,ctc_idd,base_idd,location,currency,profile,company_profile_list,dept_eligible_list,courses_list,location_list,date_parts,month,date,year,ctc_range,ctc_btech_range,base_btech_range
64Squares,"Feb. 7, 2025, 5:03 p.m.",Data Analyst,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",1400000.0,1290000.0,1400000.0,1290000.0,"Pune, Bangalore, Hyderabad",INR,Data Science/AI,['data analyst'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Pune', 'Bangalore', 'Hyderabad']","['Feb', '7', '2025']",Feb,7,2025,10-20 LPA,10-20 LPA,10-20 LPA
Hindalco,"Feb. 7, 2025, 8:08 p.m.",Young Research Professional (YRP),6.0,idd,cer,,,950000.0,950000.0,PAN India,INR,Other,['young research professional (yrp)'],['cer'],['idd'],['PAN India'],"['Feb', '7', '2025']",Feb,7,2025,,,
Cubastion,"Feb. 15, 2025, 3:36 p.m.",Graduate Trainee Engineer,6.5,"btech, idd","civ, cse, ece, mec",,,,,Gurgaon,NAN,Core_Engineering,['graduate trainee engineer'],"['civ', 'cse', 'ece', 'mec']","['btech', 'idd']",['Gurgaon'],"['Feb', '15', '2025']",Feb,15,2025,,,
Suki.Ai,"Feb. 15, 2025, 5:08 p.m.",Software Development Engineer in Test (Women Only),7.0,"btech, idd","che, civ, cse, ece, eee, mat, mec",1900000.0,1900000.0,1900000.0,1900000.0,,INR,Software/Quant Developer,['software development engineer in test (women only)'],"['che', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec']","['btech', 'idd']",[],"['Feb', '15', '2025']",Feb,15,2025,10-20 LPA,10-20 LPA,10-20 LPA
Formi,"Feb. 16, 2025, 1:15 p.m.",Deep Learning Engineer,8.0,"btech, idd","[['btech', 'cer', 'che', 'civ', 'cse', 'ece', 'eee', 'mec', 'met', 'min', 'phe'], ['idd', 'apd', 'bce', 'bme', 'cer', 'chy', 'civ', 'cse', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']]",3050000.0,1800000.0,3050000.0,1800000.0,Bangalore,INR,Data Science/AI,['deep learning engineer'],"[""[['btech'"", ""'cer'"", ""'che'"", ""'civ'"", ""'cse'"", ""'ece'"", ""'eee'"", ""'mec'"", ""'met'"", ""'min'"", ""'phe']"", ""['idd'"", ""'apd'"", ""'bce'"", ""'bme'"", ""'cer'"", ""'chy'"", ""'civ'"", ""'cse'"", ""'eee'"", ""'mat'"", ""'mec'"", ""'met'"", ""'min'"", ""'mst'"", ""'phe'"", ""'phy']]""]","['btech', 'idd']",['Bangalore'],"['Feb', '16', '2025']",Feb,16,2025,30-40 LPA,30-40 LPA,10-20 LPA
Formi,"Feb. 16, 2025, 1:15 p.m.",Software Engineer - Systems Generalist,7.5,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",2550000.0,1200000.0,2550000.0,1200000.0,Bangalore,INR,Software/Quant Developer,['software engineer - systems generalist'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Bangalore'],"['Feb', '16', '2025']",Feb,16,2025,20-30 LPA,20-30 LPA,10-20 LPA
K12 Techno Services Pvt. Ltd.,"Feb. 16, 2025, 3:57 p.m.",OCFP Faculty,6.0,"btech, idd","bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",700000.0,700000.0,,,PAN India,INR,Teaching/Academic,['ocfp faculty'],"['bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['PAN India'],"['Feb', '16', '2025']",Feb,16,2025,< 10 LPA,< 10 LPA,< 10 LPA
Mphasis,"Feb. 16, 2025, 4:09 p.m.","SDE, AI/ML, Strategy",6.3,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1100000.0,1045000.0,1100000.0,1045000.0,"Bangalore, Chennai, Pune, Hyderabad, Mumbai, Noida",INR,Software/Quant Developer,"['sde', 'ai/ml', 'strategy']","['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Bangalore', 'Chennai', 'Pune', 'Hyderabad', 'Mumbai', 'Noida']","['Feb', '16', '2025']",Feb,16,2025,10-20 LPA,10-20 LPA,10-20 LPA
K12 Techno Services Pvt. Ltd.,"Feb. 16, 2025, 4:26 p.m.",Academic Manager- OCFP (ORCHIDS Career Foundation,0.0,btech,"cer, che, chy, civ, ece, eee, mat, mec, met, min, mst, phy",750000.0,750000.0,750000.0,750000.0,Pan India,INR,Teaching/Academic,['academic manager- ocfp (orchids career foundation'],"['cer', 'che', 'chy', 'civ', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phy']",['btech'],['Pan India'],"['Feb', '16', '2025']",Feb,16,2025,< 10 LPA,< 10 LPA,< 10 LPA
Indian Oil Corporation Limited,"Feb. 16, 2025, 4:32 p.m.",Officer/Engineer in Grade A,0.0,btech,"civ, eee, mec",1778880.0,1538880.0,,,PAN India,INR,Other,['officer/engineer in grade a'],"['civ', 'eee', 'mec']",['btech'],['PAN India'],"['Feb', '16', '2025']",Feb,16,2025,10-20 LPA,10-20 LPA,10-20 LPA
Ajax Engineering,"Feb. 16, 2025, 5:07 p.m.",Graduate Engineer Trainee (GET),7.0,btech,"civ, cse, eee, mec, met",700000.0,600000.0,,,Pan India,INR,Core_Engineering,['graduate engineer trainee (get)'],"['civ', 'cse', 'eee', 'mec', 'met']",['btech'],['Pan India'],"['Feb', '16', '2025']",Feb,16,2025,< 10 LPA,< 10 LPA,< 10 LPA
Vma Architects,"Feb. 17, 2025, 4:28 p.m.",Junior Architect,0.0,idd,apd,,,600000.0,600000.0,,INR,Other,['junior architect'],['apd'],['idd'],[],"['Feb', '17', '2025']",Feb,17,2025,,,
Field Genie Pvt. Ltd.,"Feb. 19, 2025, 9:11 p.m.",AI Architect,0.0,"btech, idd","bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",650000.0,525000.0,650000.0,525000.0,Remote,INR,Data Science/AI,['ai architect'],"['bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Remote'],"['Feb', '19', '2025']",Feb,19,2025,< 10 LPA,< 10 LPA,< 10 LPA
Hero Fincorp,"Feb. 20, 2025, 12:36 a.m.",Data Engineer – Graduate Trainee,0.0,"btech, idd","cse, dse, mat",1200000.0,1100000.0,1200000.0,1100000.0,,INR,Data Science/AI,['data engineer – graduate trainee'],"['cse', 'dse', 'mat']","['btech', 'idd']",[],"['Feb', '20', '2025']",Feb,20,2025,10-20 LPA,10-20 LPA,10-20 LPA
Raam Group,"Feb. 20, 2025, 3:29 p.m.",Next Gen Leader,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",3000000.0,1000000.0,3000000.0,1000000.0,Pan India,INR,Other,['next gen leader'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Pan India'],"['Feb', '20', '2025']",Feb,20,2025,30-40 LPA,30-40 LPA,10-20 LPA
Origin Medical Research Lab,"Feb. 20, 2025, 6:49 p.m.",AI Research Intern,0.0,"btech, idd","bce, bme, che, civ, cse, ece, eee, mat, mec, phe, phy",,,,,"HSR Layout, Bangalore",,Data Science/AI,['ai research intern'],"['bce', 'bme', 'che', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'phe', 'phy']","['btech', 'idd']","['HSR Layout', 'Bangalore']","['Feb', '20', '2025']",Feb,20,2025,,,
Hero Fincorp,"Feb. 20, 2025, 6:53 p.m.",Associate - Information Technology,0.0,idd,"apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",,,1100000.0,,,INR,Other,['associate - information technology'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']",['idd'],[],"['Feb', '20', '2025']",Feb,20,2025,,,
Mphasis,"Feb. 22, 2025, 1:52 a.m.",Senior Software Engineer,6.3,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1100000.0,1045000.0,,,"Bangalore, Chennai, Pune, Hyderabad, Noida, Mumbai",INR,Software/Quant Developer,['senior software engineer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Bangalore', 'Chennai', 'Pune', 'Hyderabad', 'Noida', 'Mumbai']","['Feb', '22', '2025']",Feb,22,2025,10-20 LPA,10-20 LPA,10-20 LPA
Empyreal Galaxy,"Feb. 24, 2025, 4:26 p.m.",Software Engineer,0.0,"btech, idd","bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",800000.0,700000.0,800000.0,700000.0,Nashik,INR,Software/Quant Developer,['software engineer'],"['bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Nashik'],"['Feb', '24', '2025']",Feb,24,2025,< 10 LPA,< 10 LPA,< 10 LPA
Raam Group,"Feb. 24, 2025, 4:43 p.m.",Management Trainee,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",800000.0,600000.0,,,Pan India,INR,Core_Engineering,['management trainee'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Pan India'],"['Feb', '24', '2025']",Feb,24,2025,< 10 LPA,< 10 LPA,< 10 LPA
Sunstone Education Technology Private Limited,"Feb. 25, 2025, 6:22 p.m.",Graduate Trainee,0.0,btech,"cer, che, civ, cse, ece, eee, mec, met, min, mst, phe",800000.0,650000.0,,,Gurgaon,INR,Core_Engineering,['graduate trainee'],"['cer', 'che', 'civ', 'cse', 'ece', 'eee', 'mec', 'met', 'min', 'mst', 'phe']",['btech'],['Gurgaon'],"['Feb', '25', '2025']",Feb,25,2025,< 10 LPA,< 10 LPA,< 10 LPA
Sunstone Education Technology Private Limited,"Feb. 25, 2025, 7 p.m.",Teaching Assistant,0.0,idd,"cse, dse, ece, eee, mat",,,650000.0,600000.0,"Delhi NCR, Jaipur, Indore, Chandigarh, Lucknow",INR,Teaching/Academic,['teaching assistant'],"['cse', 'dse', 'ece', 'eee', 'mat']",['idd'],"['Delhi NCR', 'Jaipur', 'Indore', 'Chandigarh', 'Lucknow']","['Feb', '25', '2025']",Feb,25,2025,,,
Cognizant,"Feb. 25, 2025, 7:23 p.m.",Junior Engineer - Full Stack Developer,6.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1200000.0,,1200000.0,,"Bengaluru, Pune, Mumbai",INR,Software/Quant Developer,['junior engineer - full stack developer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Bengaluru', 'Pune', 'Mumbai']","['Feb', '25', '2025']",Feb,25,2025,10-20 LPA,10-20 LPA,
Garaaz,"Feb. 26, 2025, 11:24 a.m.",Jr Computer Scientist,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1200000.0,1200000.0,1200000.0,1200000.0,Jaipur,INR,Core_Engineering,['jr computer scientist'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Jaipur'],"['Feb', '26', '2025']",Feb,26,2025,10-20 LPA,10-20 LPA,10-20 LPA
Cyfuture India Pvt. Ltd.,"Feb. 26, 2025, 6:58 p.m.",Cloud Support Engineer (Trainee),7.0,btech,"cse, ece, eee",1000000.0,785400.0,,,,INR,Core_Engineering,['cloud support engineer (trainee)'],"['cse', 'ece', 'eee']",['btech'],[],"['Feb', '26', '2025']",Feb,26,2025,10-20 LPA,10-20 LPA,< 10 LPA
Cyfuture India Pvt. Ltd.,"Feb. 26, 2025, 7:01 p.m.",Solution Architect (Trainee),7.0,btech,"cse, ece, eee",1000000.0,785400.0,,,,INR,Core_Engineering,['solution architect (trainee)'],"['cse', 'ece', 'eee']",['btech'],[],"['Feb', '26', '2025']",Feb,26,2025,10-20 LPA,10-20 LPA,< 10 LPA
Its Planners And Engineers Private Limited,"Feb. 27, 2025, 2:27 p.m.",Data Scientist,0.0,"btech, idd","[['btech', 'apd', 'cer', 'che', 'civ', 'cse', 'ece', 'eee', 'mec', 'met', 'min', 'phe'], ['idd', 'apd']]",800000.0,700000.0,,,Hyderabad,INR,Data Science/AI,['data scientist'],"[""[['btech'"", ""'apd'"", ""'cer'"", ""'che'"", ""'civ'"", ""'cse'"", ""'ece'"", ""'eee'"", ""'mec'"", ""'met'"", ""'min'"", ""'phe']"", ""['idd'"", ""'apd']]""]","['btech', 'idd']",['Hyderabad'],"['Feb', '27', '2025']",Feb,27,2025,< 10 LPA,< 10 LPA,< 10 LPA
Tudip Technologies,"Feb. 27, 2025, 2:48 p.m.",Associate Software Engineer,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",700000.0,52000.0,,,Pune,INR,Software/Quant Developer,['associate software engineer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Pune'],"['Feb', '27', '2025']",Feb,27,2025,< 10 LPA,< 10 LPA,< 10 LPA
Cognizant,"Feb. 27, 2025, 11:50 p.m.",Junior Engineer - Full Stack Developer,6.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1200000.0,,,,"Bengaluru, Pune, Mumbai",NR,Software/Quant Developer,['junior engineer - full stack developer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Bengaluru', 'Pune', 'Mumbai']","['Feb', '27', '2025']",Feb,27,2025,10-20 LPA,10-20 LPA,
Vedanta,"March 1, 2025, 2:25 p.m.",GET,6.0,"btech, idd",min,900000.0,900000.0,900000.0,900000.0,,INR,Core_Engineering,['get'],['min'],"['btech', 'idd']",[],"['March', '1', '2025']",March,1,2025,< 10 LPA,< 10 LPA,< 10 LPA
Aspire Iit & Medical,"March 3, 2025, 12:57 p.m.",Physics Faculty; Chemistry Faculty; Mathematics Fa,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",600000.0,600000.0,,,"Shimla, Hamirpur, Haldwani",INR,Teaching/Academic,['physics faculty; chemistry faculty; mathematics fa'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Shimla', 'Hamirpur', 'Haldwani']","['March', '3', '2025']",March,3,2025,< 10 LPA,< 10 LPA,< 10 LPA
Aaa Global,"March 3, 2025, 4:33 p.m.",Recruitment Analyst,0.0,"btech, idd","[['btech', 'che', 'civ', 'cse', 'ece', 'eee', 'mec', 'met'], ['idd', 'apd', 'bce', 'bme', 'chy', 'civ', 'cse', 'eee', 'mat', 'mec', 'met', 'mst', 'phe', 'phy']]",600000.0,597599.0,600000.0,597599.0,Mumbai,INR,Business/Product Analyst,['recruitment analyst'],"[""[['btech'"", ""'che'"", ""'civ'"", ""'cse'"", ""'ece'"", ""'eee'"", ""'mec'"", ""'met']"", ""['idd'"", ""'apd'"", ""'bce'"", ""'bme'"", ""'chy'"", ""'civ'"", ""'cse'"", ""'eee'"", ""'mat'"", ""'mec'"", ""'met'"", ""'mst'"", ""'phe'"", ""'phy']]""]","['btech', 'idd']",['Mumbai'],"['March', '3', '2025']",March,3,2025,< 10 LPA,< 10 LPA,< 10 LPA
Calderys,"March 3, 2025, 5:33 p.m.",Graduate Engineer Trainee,0.0,btech,cer,690000.0,600029.0,,,India,INR,Core_Engineering,['graduate engineer trainee'],['cer'],['btech'],['India'],"['March', '3', '2025']",March,3,2025,< 10 LPA,< 10 LPA,< 10 LPA
Mati Carbon,"March 12, 2025, 5:45 p.m.",Management Trainee,6.0,idd,"apd, bce, bme, cer, che, chy, civ, dse, ece, eee, mat, mec, met, min, mst, phe, phy",,,750000.0,600000.0,PAN India,INR,Core_Engineering,['management trainee'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']",['idd'],['PAN India'],"['March', '12', '2025']",March,12,2025,,,
Grid Os,"March 17, 2025, 5:42 p.m.",SDE,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1407000.0,600000.0,1407000.0,600000.0,"Sector 62, Noida",INR,Software/Quant Developer,['sde'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Sector 62', 'Noida']","['March', '17', '2025']",March,17,2025,10-20 LPA,10-20 LPA,< 10 LPA
Grid Os,"March 17, 2025, 5:42 p.m.",Operations Associate,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1407000.0,600000.0,1407000.0,600000.0,Noida,INR,Other,['operations associate'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Noida'],"['March', '17', '2025']",March,17,2025,10-20 LPA,10-20 LPA,< 10 LPA
Frinks Ai,"March 18, 2025, 5:17 p.m.",Software Engineer,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1000000.0,700000.0,1000000.0,700000.0,Bengaluru,INR,Software/Quant Developer,['software engineer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Bengaluru'],"['March', '18', '2025']",March,18,2025,10-20 LPA,10-20 LPA,< 10 LPA
Hansa Solutions,"March 19, 2025, 6:13 p.m.",Code Crafters,6.5,"btech, idd","[['btech', 'cse', 'ece', 'eee'], ['idd', 'cse', 'eee']]",2192105.0,2100000.0,2192105.0,2100000.0,Hyderabad,INR,Software/Quant Developer,['code crafters'],"[""[['btech'"", ""'cse'"", ""'ece'"", ""'eee']"", ""['idd'"", ""'cse'"", ""'eee']]""]","['btech', 'idd']",['Hyderabad'],"['March', '19', '2025']",March,19,2025,20-30 LPA,20-30 LPA,20-30 LPA
Axens,"March 20, 2025, 5:19 p.m.",GET (Structural),7.0,btech,mec,,,,,Mumbai,NAN,Core_Engineering,['get (structural)'],['mec'],['btech'],['Mumbai'],"['March', '20', '2025']",March,20,2025,,,
Axens,"March 20, 2025, 5:24 p.m.",GET (Mechanical),7.0,btech,mec,,,,,Mumbai,NAN,Core_Engineering,['get (mechanical)'],['mec'],['btech'],['Mumbai'],"['March', '20', '2025']",March,20,2025,,,
Mecon Limited,"March 20, 2025, 6:25 p.m.",Management Trainee (Technical),5.5,btech,"cer, che, civ, ece, eee, mec, met, min",1487000.0,1487000.0,,,,INR,Core_Engineering,['management trainee (technical)'],"['cer', 'che', 'civ', 'ece', 'eee', 'mec', 'met', 'min']",['btech'],[],"['March', '20', '2025']",March,20,2025,10-20 LPA,10-20 LPA,10-20 LPA
Epam,"March 20, 2025, 6:45 p.m.",Junior Software Engineer,0.0,btech,"cse, ece",1400000.0,1400000.0,,,Hyderabad,INR,Software/Quant Developer,['junior software engineer'],"['cse', 'ece']",['btech'],['Hyderabad'],"['March', '20', '2025']",March,20,2025,10-20 LPA,10-20 LPA,10-20 LPA
Arya.Ag,"March 23, 2025, 10:58 p.m.",ASDE,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",660000.0,545256.0,660000.0,545256.0,Noida,INR,Software/Quant Developer,['asde'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Noida'],"['March', '23', '2025']",March,23,2025,< 10 LPA,< 10 LPA,< 10 LPA
Schlumberger,"March 24, 2025, 4:41 p.m.",Full Stack Software Engineer,7.0,"btech, idd","cse, ece, eee, mat",2607283.0,1937999.0,2607283.0,1937999.0,Pune,INR,Software/Quant Developer,['full stack software engineer'],"['cse', 'ece', 'eee', 'mat']","['btech', 'idd']",['Pune'],"['March', '24', '2025']",March,24,2025,20-30 LPA,20-30 LPA,10-20 LPA
Hsbc,"March 24, 2025, 6:12 p.m.",Trainee Analyst,6.5,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1400000.0,,1450000.0,,,INR,Business/Product Analyst,['trainee analyst'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['March', '24', '2025']",March,24,2025,10-20 LPA,10-20 LPA,
Muses Consulting,"March 25, 2025, 3:28 p.m.",Founding Full Stack Engineer,8.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",1875000.0,1500000.0,1875000.0,1500000.0,Remote,INR,Software/Quant Developer,['founding full stack engineer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Remote'],"['March', '25', '2025']",March,25,2025,10-20 LPA,10-20 LPA,10-20 LPA
Flipkart,"March 25, 2025, 6:25 p.m.",SDE - 1,7.5,"btech, idd","che, civ, cse, ece, eee, mec",3257000.0,1800000.0,3257000.0,1800000.0,Bengaluru,INR,Software/Quant Developer,['sde - 1'],"['che', 'civ', 'cse', 'ece', 'eee', 'mec']","['btech', 'idd']",['Bengaluru'],"['March', '25', '2025']",March,25,2025,30-40 LPA,30-40 LPA,10-20 LPA
Cyfuture India Pvt. Ltd.,"March 26, 2025, 6:38 p.m.",Associate Software Engineer (Trainee),7.0,btech,"cse, ece, eee",1000000.0,785400.0,,,,INR,Software/Quant Developer,['associate software engineer (trainee)'],"['cse', 'ece', 'eee']",['btech'],[],"['March', '26', '2025']",March,26,2025,10-20 LPA,10-20 LPA,< 10 LPA
Cyfuture India Pvt. Ltd.,"March 26, 2025, 6:38 p.m.",Associate Software Engineer_AIML,7.0,btech,"cse, ece, eee",1000000.0,785400.0,,,,INR,Software/Quant Developer,['associate software engineer_aiml'],"['cse', 'ece', 'eee']",['btech'],[],"['March', '26', '2025']",March,26,2025,10-20 LPA,10-20 LPA,< 10 LPA
Byld Group,"March 26, 2025, 7:07 p.m.",R&D Engineer,0.0,"btech, idd","[['btech', 'cse'], ['idd', 'cse', 'dse']]",500000.0,40000.0,600000.0,50000.0,Gurgaon,INR,Supply_chain/R&D,['r&d engineer'],"[""[['btech'"", ""'cse']"", ""['idd'"", ""'cse'"", ""'dse']]""]","['btech', 'idd']",['Gurgaon'],"['March', '26', '2025']",March,26,2025,< 10 LPA,< 10 LPA,< 10 LPA
Resollect,"March 26, 2025, 8:45 p.m.",SDE (Frontend/Backend/Fullstack),0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",800000.0,800000.0,800000.0,800000.0,,INR,Software/Quant Developer,['sde (frontend/backend/fullstack)'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['March', '26', '2025']",March,26,2025,< 10 LPA,< 10 LPA,< 10 LPA
Google,"March 27, 2025, 8:32 p.m.",Software Engineer,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",3898983.0,2100000.0,4006803.0,2190000.0,,INR,Software/Quant Developer,['software engineer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['March', '27', '2025']",March,27,2025,30-40 LPA,30-40 LPA,20-30 LPA
Class24,"March 28, 2025, 6:39 p.m.",Educator,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, hss, mat, mec, met, min, mst, phe, phy",1200000.0,600000.0,1200000.0,600000.0,,INR,Teaching/Academic,['educator'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'hss', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['March', '28', '2025']",March,28,2025,10-20 LPA,10-20 LPA,< 10 LPA
Leumas,"March 31, 2025, 12:09 p.m.",Supply Chain Management & Operations Lead,0.0,btech,"bce, bme, cer, che, chy, eee, mec, met, min, mst, phe, phy",1000000.0,940000.0,,,,INR,Supply_chain/R&D,['supply chain management & operations lead'],"['bce', 'bme', 'cer', 'che', 'chy', 'eee', 'mec', 'met', 'min', 'mst', 'phe', 'phy']",['btech'],[],"['March', '31', '2025']",March,31,2025,10-20 LPA,10-20 LPA,< 10 LPA
Hexaware Technologies,"April 2, 2025, 5:24 p.m.",SPGET,6.0,btech,"cse, ece, eee",1500000.0,1500000.0,,,India,INR,Software/Quant Developer,['spget'],"['cse', 'ece', 'eee']",['btech'],['India'],"['April', '2', '2025']",April,2,2025,10-20 LPA,10-20 LPA,10-20 LPA
